GID,DDP,DDP_year,DHS,DHS_year,MAT,DIAMETRE,STATUT_OBJET,LNG,age
410963708,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,45.468,6919
410963704,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,29.302,6919
410963705,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,46.239,6919
410963710,1949-01-01T00:00:00.000Z,1949,,,FTG,250,EN SERVICE,45.93,28103
410963707,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,48.354,6919
410963716,1949-01-01T00:00:00.000Z,1949,,,FTG,250,EN SERVICE,44.535,28103
410963717,1949-01-01T00:00:00.000Z,1949,,,FTG,250,EN SERVICE,45.143,28103
410963718,2023-11-07T00:00:00.000Z,2023,,,FTVI,250,EN SERVICE,12.001,765
410963719,2023-11-07T00:00:00.000Z,2023,,,FTVI,250,EN SERVICE,7.018,765
410953685,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,10.04,2831
410953694,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,0.255,2831
410953687,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,0.206,2831
410953690,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,0.255,2831
410953692,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,10.973,2831
410953696,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,11.525,2831
410953698,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,17.019,2831
410953700,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,40.845,2831
410953704,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,40.674,2831
410955794,1960-01-01T00:00:00.000Z,1960,,,FTG,150,EN SERVICE,3.319,24086
410955796,1960-01-01T00:00:00.000Z,1960,,,FTG,80,EN SERVICE,11.484,24086
410953714,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,46.784,2831
410955800,1993-01-01T00:00:00.000Z,1993,,,FT,100,EN SERVICE,6.759,12032
410955801,1993-01-01T00:00:00.000Z,1993,,,FT,100,EN SERVICE,42.179,12032
410955802,1993-01-01T00:00:00.000Z,1993,,,FT,100,EN SERVICE,87.862,12032
410953937,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,5.522,2831
410953951,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,16.28,2831
410953943,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,21.639,2831
410953941,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,16.384,2831
410953964,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,16.392,2831
410953967,2018-03-12T00:00:00.000Z,2018,,,FTVI,150,EN SERVICE,7.935,2831
410953948,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,21.752,2831
410953950,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,21.731,2831
410953952,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,16.22,2831
410953954,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,16.317,2831
410953956,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,10.868,2831
410953958,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,21.766,2831
410953960,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,21.749,2831
410953963,2018-03-12T00:00:00.000Z,2018,,,FTVI,200,EN SERVICE,21.659,2831
410953966,2018-03-12T00:00:00.000Z,2018,,,FTVI,150,EN SERVICE,15.317,2831
410956693,2023-12-31T00:00:00.000Z,2023,,,FT,200,EN SERVICE,3.352,711
410956695,2023-12-31T00:00:00.000Z,2023,,,FT,100,EN SERVICE,2.033,711
410960798,1969-01-01T00:00:00.000Z,1969,,,ACIE,200,EN SERVICE,1094.748,20798
410960799,1969-01-01T00:00:00.000Z,1969,,,ACIE,200,EN SERVICE,198.759,20798
410940951,2023-04-25T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,12.5,961
410960804,1969-01-01T00:00:00.000Z,1969,,,ACIE,200,EN SERVICE,182.892,20798
410961223,2024-05-13T00:00:00.000Z,2024,,,FTVI,100,EN SERVICE,1.609,577
410960806,1969-01-01T00:00:00.000Z,1969,,,ACIE,200,EN SERVICE,931.743,20798
410960807,1969-01-01T00:00:00.000Z,1969,,,ACIE,200,EN SERVICE,656.125,20798
410961447,1994-01-01T00:00:00.000Z,1994,,,FT,150,EN SERVICE,24.775,11667
410941010,2022-05-11T00:00:00.000Z,2022,,,FT,100,EN SERVICE,1.781,1310
410940995,2022-04-20T00:00:00.000Z,2022,,,FT,100,EN SERVICE,0.24,1331
410940996,2022-04-20T00:00:00.000Z,2022,,,FT,100,EN SERVICE,0.248,1331
410940999,2022-04-20T00:00:00.000Z,2022,,,FT,100,EN SERVICE,0.581,1331
410941000,2022-04-20T00:00:00.000Z,2022,,,FT,100,EN SERVICE,0.57,1331
410941002,2022-05-12T00:00:00.000Z,2022,,,FTTT,100,EN SERVICE,0.577,1309
410941003,2022-05-12T00:00:00.000Z,2022,,,FTTT,100,EN SERVICE,0.462,1309
410941011,2022-05-11T00:00:00.000Z,2022,,,FT,100,EN SERVICE,0.747,1310
410941018,2022-05-11T00:00:00.000Z,2022,,,FT,100,EN SERVICE,5.018,1310
410941019,2022-05-16T00:00:00.000Z,2022,,,FTTT,100,EN SERVICE,0.609,1305
410941033,2022-05-16T00:00:00.000Z,2022,,,FTTT,100,EN SERVICE,1.277,1305
410956729,2023-04-05T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,3.265,981
410956730,2023-04-05T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,1.674,981
410956731,2023-04-06T00:00:00.000Z,2023,,,FT,150,EN SERVICE,9.229,980
410956732,2023-04-06T00:00:00.000Z,2023,,,FT,150,EN SERVICE,23.814,980
410956739,2023-06-15T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,0.508,910
410956740,2023-06-15T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,0.585,910
410956866,1960-01-01T00:00:00.000Z,1960,,,FTG,100,EN SERVICE,14.811,24086
410956913,2023-07-18T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,1.5,877
410956778,2023-11-16T00:00:00.000Z,2023,,,FTVI,200,EN SERVICE,6.1,756
410956779,2023-11-16T00:00:00.000Z,2023,,,FTVI,200,EN SERVICE,15.25,756
410956780,2023-11-16T00:00:00.000Z,2023,,,FT,200,EN SERVICE,24.313,756
410956782,2023-07-10T00:00:00.000Z,2023,,,FTVI,100,EN SERVICE,14.75,885
410956783,2023-07-10T00:00:00.000Z,2023,,,FTVI,100,EN SERVICE,9.4,885
410956784,2023-07-10T00:00:00.000Z,2023,,,FTVI,100,EN SERVICE,7.55,885
410956785,2023-07-10T00:00:00.000Z,2023,,,FTVI,100,EN SERVICE,6.0,885
410956786,2023-07-10T00:00:00.000Z,2023,,,FT,100,EN SERVICE,6.017,885
410956787,2023-07-10T00:00:00.000Z,2023,,,FT,100,EN SERVICE,12.015,885
410956914,2023-07-18T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,3.2,877
410956915,2023-07-18T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,17.7,877
410960733,2024-06-03T00:00:00.000Z,2024,,,FT,150,EN SERVICE,12.095,556
410960738,2018-09-19T00:00:00.000Z,2018,,,FT,100,EN SERVICE,1.149,2640
410960732,2024-06-03T00:00:00.000Z,2024,,,FT,150,EN SERVICE,28.095,556
410960735,2024-06-21T00:00:00.000Z,2024,,,FT,150,EN SERVICE,2.548,538
410960736,2024-06-21T00:00:00.000Z,2024,,,FT,150,EN SERVICE,10.154,538
410960741,2024-06-21T00:00:00.000Z,2024,,,FT,100,EN SERVICE,2.027,538
410960744,2024-08-08T00:00:00.000Z,2024,,,FT,150,EN SERVICE,15.831,490
410960740,2018-09-19T00:00:00.000Z,2018,,,FT,100,EN SERVICE,6.062,2640
410960750,2024-09-12T00:00:00.000Z,2024,,,PEHD,63,EN SERVICE,35.025,455
410960745,2024-08-08T00:00:00.000Z,2024,,,FT,150,EN SERVICE,3.13,490
410960746,2024-09-12T00:00:00.000Z,2024,,,FT,150,EN SERVICE,2.845,455
410960747,2024-06-21T00:00:00.000Z,2024,,,FT,150,EN SERVICE,32.549,538
410960748,2024-06-21T00:00:00.000Z,2024,,,FT,150,EN SERVICE,15.581,538
410960749,2024-09-12T00:00:00.000Z,2024,,,PEHD,63,EN SERVICE,3.101,455
410960751,2024-09-12T00:00:00.000Z,2024,,,PEHD,63,EN SERVICE,20.254,455
410960752,2024-08-08T00:00:00.000Z,2024,,,FT,150,EN SERVICE,65.293,490
410960753,2024-08-08T00:00:00.000Z,2024,,,FT,150,EN SERVICE,72.202,490
410960754,2024-08-08T00:00:00.000Z,2024,,,FT,150,EN SERVICE,78.222,490
410963763,2024-04-18T00:00:00.000Z,2024,,,PEHD,63,EN SERVICE,79.01,602
410963523,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,118.704,6919
410963760,2024-04-18T00:00:00.000Z,2024,,,PEHD,63,EN SERVICE,166.367,602
410963761,2024-04-18T00:00:00.000Z,2024,,,PEHD,32,EN SERVICE,56.215,602
410963762,2024-04-18T00:00:00.000Z,2024,,,PEHD,50,EN SERVICE,195.785,602
410963764,2020-12-01T00:00:00.000Z,2020,,,FT,200,EN SERVICE,79.498,1836
410947441,2023-09-13T00:00:00.000Z,2023,,,FT,200,EN SERVICE,1.43,820
410967797,1958-01-01T00:00:00.000Z,1958,2023-12-13T23:00:00.000Z,2023,FTG,150,ABANDONNE,35.404,24088
410967798,2023-09-13T00:00:00.000Z,2023,,,FT,100,EN SERVICE,33.365,820
410967799,2023-09-13T00:00:00.000Z,2023,,,FT,100,EN SERVICE,33.365,820
410947445,2023-09-13T00:00:00.000Z,2023,,,FT,100,EN SERVICE,0.724,820
410967805,2009-01-01T00:00:00.000Z,2009,,,FT,200,EN SERVICE,2.684,6188
410947447,2023-09-13T00:00:00.000Z,2023,,,FT,100,EN SERVICE,6.291,820
410947786,2022-11-17T00:00:00.000Z,2022,,,FT,100,EN SERVICE,0.71,1120
410947787,2022-11-17T00:00:00.000Z,2022,,,FT,100,EN SERVICE,0.503,1120
410947788,2022-11-17T00:00:00.000Z,2022,,,FT,100,EN SERVICE,0.827,1120
410947789,2022-11-17T00:00:00.000Z,2022,,,PVC,125,EN SERVICE,1.205,1120
410947792,2022-11-17T00:00:00.000Z,2022,,,FT,100,EN SERVICE,1.144,1120
410947791,2022-11-17T00:00:00.000Z,2022,,,FT,100,EN SERVICE,6.76,1120
410947793,2022-11-17T00:00:00.000Z,2022,,,FT,100,EN SERVICE,1.225,1120
410947923,2013-09-01T00:00:00.000Z,2013,,,FT,100,EN SERVICE,4.55,4484
410947916,2013-09-01T00:00:00.000Z,2013,,,FT,100,EN SERVICE,4.171,4484
410947915,2013-09-01T00:00:00.000Z,2013,,,FT,100,EN SERVICE,38.196,4484
410947925,2013-09-01T00:00:00.000Z,2013,,,FT,100,EN SERVICE,38.38,4484
410943857,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,9.963,1392
410943865,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,11.727,1392
410943874,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,6.288,1392
410943866,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,6.309,1392
410943869,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,10.9,1392
410943870,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,7.136,1392
410943878,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,13.985,1392
410943892,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,6.012,1392
410943877,2022-02-18T00:00:00.000Z,2022,,,FT,100,EN SERVICE,0.574,1392
410943890,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,6.012,1392
410943880,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,6.012,1392
410943882,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,8.339,1392
410943884,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,6.012,1392
410943886,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,6.012,1392
410943888,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,6.015,1392
410943895,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,6.402,1392
410943896,2022-02-18T00:00:00.000Z,2022,,,PEHD,125,EN SERVICE,4.973,1392
410958950,1980-01-01T00:00:00.000Z,1980,,,FT,100,EN SERVICE,7.791,16781
410958951,1980-01-01T00:00:00.000Z,1980,,,FT,100,EN SERVICE,0.678,16781
410958952,1980-01-01T00:00:00.000Z,1980,2024-03-06T23:00:00.000Z,2024,FT,100,ABANDONNE,2.688,16137
410958953,1980-01-01T00:00:00.000Z,1980,2024-03-06T23:00:00.000Z,2024,FT,100,ABANDONNE,2.364,
410958959,2020-05-26T00:00:00.000Z,2020,,,FT,100,EN SERVICE,5.996,2025
410958955,2020-05-26T00:00:00.000Z,2020,,,FT,100,EN SERVICE,28.674,2025
410958961,2020-05-26T00:00:00.000Z,2020,,,FT,100,EN SERVICE,12.002,2025
410958957,2020-05-26T00:00:00.000Z,2020,,,FT,100,EN SERVICE,6.002,2025
410958968,2020-05-26T00:00:00.000Z,2020,,,FT,100,EN SERVICE,4.212,2025
410958964,2020-05-26T00:00:00.000Z,2020,,,FT,100,EN SERVICE,30.004,2025
410958966,2020-05-26T00:00:00.000Z,2020,,,FT,100,EN SERVICE,6.0,2025
410958972,2020-05-26T00:00:00.000Z,2020,,,FTVI,100,EN SERVICE,1.141,2025
410958971,2020-05-26T00:00:00.000Z,2020,,,FT,100,EN SERVICE,5.994,2025
410958970,2020-05-26T00:00:00.000Z,2020,,,FT,100,EN SERVICE,8.636,2025
410958973,2020-05-26T00:00:00.000Z,2020,,,FTVI,100,EN SERVICE,2.08,2025
410958974,2024-03-06T00:00:00.000Z,2024,,,FT,100,EN SERVICE,0.861,645
410959454,2014-12-22T00:00:00.000Z,2014,,,FT,100,EN SERVICE,2.717,4007
410959455,2014-12-22T00:00:00.000Z,2014,,,FTVI,100,EN SERVICE,4.155,4007
410962807,1965-01-01T00:00:00.000Z,1965,,,FT,100,EN SERVICE,3.922,22259
410962808,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,18.683,22990
410962809,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,3.107,22990
410962817,1965-01-01T00:00:00.000Z,1965,,,FT,150,EN SERVICE,3.184,22259
410962815,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,45.603,22990
410962812,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,51.883,22990
410962813,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,52.935,22990
410962814,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,47.604,22990
410962816,1965-01-01T00:00:00.000Z,1965,,,FT,150,EN SERVICE,12.133,22259
410962818,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,10.771,22990
410962823,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,4.809,22990
410962820,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,22.306,22990
410962821,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,6.079,22990
410963181,1945-01-01T00:00:00.000Z,1945,,,FTG,125,EN SERVICE,10.095,29564
410962824,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,4.022,22990
410962825,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,3.971,22990
410963180,1900-01-01T00:00:00.000Z,1900,,,FT,200,EN SERVICE,19.574,46000
410944749,2023-06-02T00:00:00.000Z,2023,,,FT,300,EN SERVICE,24.02,923
410944750,2023-06-02T00:00:00.000Z,2023,,,FT,300,EN SERVICE,7.277,923
410944751,2023-06-02T00:00:00.000Z,2023,,,FTVI,300,EN SERVICE,6.047,923
410957442,1970-01-01T00:00:00.000Z,1970,2024-01-15T23:00:00.000Z,2024,FT,100,ABANDONNE,0.526,
410957443,1970-01-01T00:00:00.000Z,1970,2024-01-15T23:00:00.000Z,2024,FT,100,ABANDONNE,0.56,
410959936,2023-10-24T00:00:00.000Z,2023,,,FT,100,EN SERVICE,23.935,779
410959937,2023-10-24T00:00:00.000Z,2023,,,PEHD,63,EN SERVICE,32.105,779
410959938,2023-10-24T00:00:00.000Z,2023,,,PEHD,63,EN SERVICE,1.811,779
410963255,1974-01-01T00:00:00.000Z,1974,,,FT,100,EN SERVICE,10.039,18972
410963262,2024-01-01T00:00:00.000Z,2024,,,FTVI,250,EN SERVICE,3.987,710
410963258,1959-01-01T00:00:00.000Z,1959,,,FTG,250,EN SERVICE,2.231,24451
410963263,2024-01-01T00:00:00.000Z,2024,,,FTVI,250,EN SERVICE,22.584,710
410963298,2023-11-07T00:00:00.000Z,2023,,,FT,250,EN SERVICE,1.425,765
410946751,2023-09-01T00:00:00.000Z,2023,,,PEHD,180,EN SERVICE,6.0,832
410963265,2024-01-01T00:00:00.000Z,2024,,,FTVI,250,EN SERVICE,13.967,710
410963268,2023-11-07T00:00:00.000Z,2023,,,FTVI,250,EN SERVICE,2.216,765
410963299,2023-11-07T00:00:00.000Z,2023,,,FT,250,EN SERVICE,0.898,765
410953124,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,10.758,2733
410953128,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,19.444,2733
410953129,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,11.876,2733
410953134,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,12.463,2733
410953135,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,13.434,2733
410953136,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,38.832,2733
410953137,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,38.336,2733
410953139,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,1.025,2733
410953145,1970-01-01T00:00:00.000Z,1970,,,FTG,150,EN SERVICE,5.479,20433
410953141,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,5.557,2733
410953142,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,1.152,2733
410953143,2018-06-18T00:00:00.000Z,2018,,,FT,100,EN SERVICE,1.507,2733
410954268,2017-03-09T00:00:00.000Z,2017,,,FTVI,200,EN SERVICE,47.419,3199
410954267,2017-03-09T00:00:00.000Z,2017,,,FTVI,200,EN SERVICE,10.66,3199
410954269,2017-03-09T00:00:00.000Z,2017,,,FTVI,200,EN SERVICE,10.622,3199
410956221,2023-06-06T00:00:00.000Z,2023,,,FT,100,EN SERVICE,0.753,919
410948165,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,29.202,3334
410948161,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,0.704,3334
410948162,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,0.973,3334
410948164,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,20.704,3334
410948166,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,15.584,3334
410948167,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,8.038,3334
410948168,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,20.651,3334
410948169,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,26.748,3334
410948357,2022-11-30T00:00:00.000Z,2022,,,FT,150,EN SERVICE,39.611,1107
410948171,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,27.182,3334
410948172,2016-10-25T00:00:00.000Z,2016,,,FT,100,EN SERVICE,18.688,3334
410948353,2022-11-30T00:00:00.000Z,2022,,,FTVI,150,EN SERVICE,23.231,1107
410948359,2022-11-30T00:00:00.000Z,2022,,,FT,150,EN SERVICE,48.899,1107
410948355,2022-11-30T00:00:00.000Z,2022,,,FT,150,EN SERVICE,48.382,1107
410948358,2022-11-30T00:00:00.000Z,2022,,,FT,150,EN SERVICE,6.093,1107
410958520,2024-02-26T00:00:00.000Z,2024,,,FTTTVI,250,EN SERVICE,0.644,654
410958518,2024-02-26T00:00:00.000Z,2024,,,FTTTVI,250,EN SERVICE,4.263,654
410960077,1986-01-01T00:00:00.000Z,1986,2024-04-17T22:00:00.000Z,2024,FT,100,ABANDONNE,0.78,13986
410958532,2024-02-26T00:00:00.000Z,2024,,,FT,100,EN SERVICE,1.129,654
410958536,2024-02-26T00:00:00.000Z,2024,,,FTVI,250,EN SERVICE,3.064,654
410958751,1987-01-01T00:00:00.000Z,1987,,,FT,80,EN SERVICE,15.788,14224
410958524,2024-02-26T00:00:00.000Z,2024,,,FT,250,EN SERVICE,36.282,654
410958530,2024-02-26T00:00:00.000Z,2024,,,FTVI,250,EN SERVICE,28.243,654
410958527,2024-02-26T00:00:00.000Z,2024,,,FTVI,250,EN SERVICE,29.67,654
410958529,2024-02-26T00:00:00.000Z,2024,,,FTVI,250,EN SERVICE,2.993,654
410958531,2024-02-26T00:00:00.000Z,2024,,,FTVI,250,EN SERVICE,4.309,654
410960078,1986-01-01T00:00:00.000Z,1986,2024-04-02T22:00:00.000Z,2024,FT,100,ABANDONNE,1.911,
410962042,1986-01-01T00:00:00.000Z,1986,2024-05-29T22:00:00.000Z,2024,FT,100,ABANDONNE,8.531,14028
410958535,2024-02-26T00:00:00.000Z,2024,,,FTVI,250,EN SERVICE,12.8,654
410958538,2005-01-01T00:00:00.000Z,2005,,,FT,250,EN SERVICE,55.435,7649
410958539,2005-01-01T00:00:00.000Z,2005,,,FT,250,EN SERVICE,3.164,7649
410958540,2023-09-08T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,6.0,825
410951725,2023-11-29T00:00:00.000Z,2023,,,FT,100,EN SERVICE,0.98,743
410951727,1949-01-01T00:00:00.000Z,1949,,,FTG,100,EN SERVICE,1.358,28103
410951728,1949-01-01T00:00:00.000Z,1949,2023-11-28T23:00:00.000Z,2023,FTG,100,ABANDONNE,2.998,27360
410951729,1949-01-01T00:00:00.000Z,1949,2023-11-28T23:00:00.000Z,2023,FTG,100,ABANDONNE,0.696,
410951731,2023-11-08T00:00:00.000Z,2023,,,PEHD,63,EN SERVICE,0.538,764
410951736,2023-10-24T00:00:00.000Z,2023,,,FTVI,150,EN SERVICE,6.547,779
410951755,2023-07-12T00:00:00.000Z,2023,,,FT,100,EN SERVICE,0.398,883
410951734,1949-01-01T00:00:00.000Z,1949,2023-11-28T23:00:00.000Z,2023,FTG,80,ABANDONNE,44.71,27360
410951739,1971-01-01T00:00:00.000Z,1971,,,FT,100,EN SERVICE,9.175,20068
410951740,1971-01-01T00:00:00.000Z,1971,2023-11-28T23:00:00.000Z,2023,FT,100,ABANDONNE,1.495,19325
410951741,1971-01-01T00:00:00.000Z,1971,2023-11-28T23:00:00.000Z,2023,FT,100,ABANDONNE,0.712,
410951748,2023-11-29T00:00:00.000Z,2023,,,FT,100,EN SERVICE,1.507,743
410951756,2023-07-12T00:00:00.000Z,2023,,,FT,100,EN SERVICE,0.767,883
410964917,2023-12-11T00:00:00.000Z,2023,,,FT,300,EN SERVICE,1.846,731
410964918,2023-12-11T00:00:00.000Z,2023,,,FT,300,EN SERVICE,1.776,731
410964919,2023-12-11T00:00:00.000Z,2023,,,FT,150,EN SERVICE,1.558,731
410964920,2023-12-11T00:00:00.000Z,2023,,,FT,150,EN SERVICE,0.632,731
410959818,2024-06-15T00:00:00.000Z,2024,,,FT,150,EN SERVICE,12.006,544
410959825,2024-06-15T00:00:00.000Z,2024,,,FT,150,EN SERVICE,36.05,544
410964921,2023-12-11T00:00:00.000Z,2023,,,FT,150,EN SERVICE,0.822,731
410959824,2024-06-15T00:00:00.000Z,2024,,,FT,150,EN SERVICE,24.068,544
410959835,2024-06-15T00:00:00.000Z,2024,,,FT,150,EN SERVICE,12.019,544
410959850,1965-01-01T00:00:00.000Z,1965,2024-07-08T22:00:00.000Z,2024,FT,120,ABANDONNE,1.038,
410964961,2004-01-01T00:00:00.000Z,2004,,,PEHD,110,EN SERVICE,132.0,8015
410964962,1962-01-01T00:00:00.000Z,1962,,,FTG,150,EN SERVICE,5.794,23355
410959843,2024-06-15T00:00:00.000Z,2024,,,PEHD,63,EN SERVICE,31.934,544
410959846,2024-06-15T00:00:00.000Z,2024,,,PEHD,63,EN SERVICE,14.021,544
410959849,2024-06-15T00:00:00.000Z,2024,,,PEHD,63,EN SERVICE,49.339,544
410959856,1965-01-01T00:00:00.000Z,1965,2024-07-08T22:00:00.000Z,2024,FT,120,ABANDONNE,39.537,21738
410959855,1965-01-01T00:00:00.000Z,1965,2024-07-08T22:00:00.000Z,2024,FT,120,ABANDONNE,40.63,21738
410946319,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,12.0,967
410946364,2023-04-19T00:00:00.000Z,2023,,,FT,100,EN SERVICE,1.192,967
410946321,2023-04-19T00:00:00.000Z,2023,,,FTVI,300,EN SERVICE,3.327,967
410946322,2023-04-19T00:00:00.000Z,2023,,,FTVI,300,EN SERVICE,12.0,967
410946323,2023-04-19T00:00:00.000Z,2023,,,FTVI,300,EN SERVICE,10.142,967
410946324,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,0.432,967
410946338,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,12.0,967
410946334,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,12.0,967
410946336,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,12.0,967
410946344,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,6.0,967
410946352,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,24.0,967
410946343,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,12.0,967
410946345,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,0.453,967
410946347,2023-04-19T00:00:00.000Z,2023,,,FT,100,EN SERVICE,1.479,967
410946353,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,20.4,967
410946350,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,1.271,967
410946365,2023-04-19T00:00:00.000Z,2023,,,FT,300,EN SERVICE,6.0,967
410962953,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,5.21,22990
410962955,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,33.881,22990
410962956,1963-01-01T00:00:00.000Z,1963,,,FT,300,EN SERVICE,9.482,22990
410962957,1967-01-01T00:00:00.000Z,1967,,,BTM,600,EN SERVICE,2.926,21529
410964039,2024-07-01T00:00:00.000Z,2024,,,FT,100,EN SERVICE,0.714,528
410964274,2024-06-13T00:00:00.000Z,2024,,,PEHD,63,EN SERVICE,54.135,546
410964276,1980-01-01T00:00:00.000Z,1980,2024-06-12T22:00:00.000Z,2024,FT,100,ABANDONNE,2.484,16234
410964277,1980-01-01T00:00:00.000Z,1980,,,FT,100,EN SERVICE,21.309,16781
