GID,materiau,age_at_freeze,diametre,longueur,y_true,y_pred,y_score,prediction_type
410856791,FT,123.8466803559206,100.0,106.815,0,0,0.010332255681280132,TN
410856792,FT,123.8466803559206,100.0,217.321,0,0,0.03187125285403299,TN
410856794,FT,123.8466803559206,80.0,101.506,0,0,0.006820991723971006,TN
410856795,FT,123.8466803559206,80.0,15.051,0,0,0.012018162032162088,TN
410887575,FTG,123.8466803559206,100.0,10.643,0,0,0.2977850548216269,TN
410887576,FTG,123.8466803559206,100.0,45.349,0,0,0.19118565832321896,TN
410887577,FTG,123.8466803559206,100.0,7.439,0,0,0.16212486119741437,TN
410887578,FTG,123.8466803559206,150.0,24.706,0,0,0.01941460285547781,TN
410887579,FTG,123.8466803559206,100.0,0.372,0,0,0.11808928166068101,TN
410887580,FTG,123.8466803559206,125.0,17.861,0,0,0.018695691948498714,TN
410887581,FTG,123.8466803559206,100.0,5.941,0,0,0.2761867078335174,TN
410887582,FTG,123.8466803559206,100.0,3.035,0,0,0.25941925474669203,TN
410887583,PVC,123.8466803559206,75.0,9.983,0,0,0.0049631789764329705,TN
410859868,PEHD,2.8939082819986313,90.0,5.83,0,0,0.013418134802193794,TN
410859869,PEHD,2.8939082819986313,90.0,5.497,0,0,0.012980360054626577,TN
410859870,PEHD,2.8939082819986313,90.0,5.719,0,0,0.012980360054626577,TN
410887584,FTG,123.8466803559206,200.0,0.833,0,0,0.006840971192216172,TN
410887585,FTG,123.8466803559206,100.0,7.001,0,0,0.3314668888669983,TN
410887586,PVC,123.8466803559206,75.0,30.625,0,0,0.008615395643833807,TN
410887587,FTG,123.8466803559206,125.0,63.159,0,0,0.01020661594099021,TN
410887588,FTG,123.8466803559206,125.0,2.895,0,0,0.03474065754163044,TN
410887589,FTG,123.8466803559206,75.0,9.337,0,0,0.13885258615623214,TN
410887590,FTG,123.8466803559206,125.0,7.867,0,0,0.013556550665796203,TN
410887591,FTG,123.8466803559206,125.0,0.93,0,0,0.03860902715032399,TN
410887592,FTG,123.8466803559206,125.0,1.222,0,0,0.06185500358920685,TN
410887593,FTG,123.8466803559206,100.0,31.604,0,0,0.2518466504358696,TN
410857179,FT,3.2224503764544834,150.0,51.18,0,0,0.005601415615905511,TN
410857180,FT,3.2224503764544834,150.0,2.023,0,0,0.09422719083670862,TN
410857181,FT,3.2224503764544834,150.0,1.193,0,0,0.12094049314745656,TN
410857182,FT,3.2224503764544834,150.0,1.121,0,0,0.12094049314745656,TN
410857183,FT,3.2224503764544834,150.0,1.936,0,0,0.1038765097815013,TN
410857184,FT,3.2224503764544834,150.0,45.539,0,0,0.004585523903519785,TN
410857217,FT,3.2224503764544834,150.0,5.884,0,0,0.03532141171727619,TN
410857219,FT,3.2224503764544834,150.0,31.712,0,0,0.01069519678874551,TN
410857220,FT,3.2224503764544834,150.0,16.31,0,0,0.01223476311271427,TN
410857221,FT,3.2224503764544834,100.0,3.532,0,0,0.19426556197646458,TN
410857222,FT,3.2224503764544834,150.0,36.587,0,0,0.006583235755214567,TN
410857358,FT,3.2224503764544834,150.0,51.305,0,0,0.005601415615905511,TN
410859288,FT,11.849418206707734,150.0,2.467,0,0,0.15694228294211715,TN
410859293,FT,11.849418206707734,100.0,1.059,0,0,0.18366933336360353,TN
410857226,FT,3.2224503764544834,150.0,8.547,0,0,0.016087348629865997,TN
410859312,FT,11.849418206707734,200.0,0.95,0,0,0.0855077187316811,TN
410859313,PEHD,11.849418206707734,250.0,12.49,0,0,0.07294235556214682,TN
410857229,FT,3.2224503764544834,150.0,38.931,0,0,0.0068923760553845845,TN
410857230,FT,3.2224503764544834,150.0,15.171,0,0,0.014749114319699646,TN
410857231,PEHD,3.2224503764544834,40.0,3.18,0,0,0.02840901871665857,TN
410857233,FT,3.2224503764544834,150.0,19.076,0,0,0.009462988964728622,TN
410884509,AUTRE,123.8466803559206,100.0,11.104,0,0,0.018309916200198104,TN
410884510,AUTRE,123.8466803559206,40.0,1.554,0,0,0.0017897797554477996,TN
410884511,AUTRE,123.8466803559206,0.0,39.852,0,0,0.005127435928581464,TN
410884512,AUTRE,123.8466803559206,90.0,2.415,0,0,0.040166605440318685,TN
410884513,AUTRE,123.8466803559206,0.0,1.113,0,0,0.000799205674881608,TN
410884514,AUTRE,123.8466803559206,200.0,10.547,0,0,0.005800168751891793,TN
410884515,AUTRE,123.8466803559206,100.0,5.022,0,0,0.018100100486207322,TN
410884516,AUTRE,123.8466803559206,90.0,9.32,0,0,0.02375300636122257,TN
410884517,AUTRE,123.8466803559206,90.0,0.19,0,0,0.0046377147914055655,TN
410884518,AUTRE,123.8466803559206,125.0,4.366,0,0,0.003192177639178507,TN
410884519,AUTRE,123.8466803559206,0.0,88.414,0,0,0.1070584439778993,TN
410884520,AUTRE,123.8466803559206,200.0,14.344,0,0,0.003773502102133858,TN
410884521,AUTRE,123.8466803559206,100.0,36.685,0,0,0.01645469596518125,TN
410884522,AUTRE,123.8466803559206,75.0,0.227,0,0,0.001862463063731395,TN
410884523,AUTRE,123.8466803559206,90.0,7.697,0,0,0.01845072444228649,TN
410884524,AUTRE,123.8466803559206,0.0,61.237,0,0,0.003523966529487001,TN
410884525,AUTRE,123.8466803559206,90.0,5.937,0,0,0.019496117027868465,TN
410884526,AUTRE,123.8466803559206,150.0,6.343,0,0,0.00548858656057848,TN
410884527,AUTRE,123.8466803559206,200.0,45.051,0,0,0.0035011324782520327,TN
410884528,AUTRE,123.8466803559206,90.0,17.01,0,0,0.020657280707648593,TN
410884508,AUTRE,123.8466803559206,0.0,0.52,0,0,0.001090671080187451,TN
410856960,FT,123.8466803559206,100.0,25.816,0,0,0.03580065091750618,TN
410857044,FT,123.8466803559206,80.0,9.199,0,0,0.008118110215007725,TN
410857040,FT,123.8466803559206,80.0,11.583,0,0,0.010952347948332369,TN
410857041,FT,123.8466803559206,80.0,11.2,0,0,0.010952347948332369,TN
410857045,FT,123.8466803559206,80.0,22.134,0,0,0.016908339928920296,TN
410857054,FT,123.8466803559206,100.0,17.292,0,0,0.01395998410262326,TN
410857046,FT,123.8466803559206,80.0,5.726,0,0,0.026811200943868227,TN
410857047,FT,123.8466803559206,80.0,7.025,0,0,0.021690359454665246,TN
410857059,FT,123.8466803559206,100.0,14.571,0,0,0.01395998410262326,TN
410857061,FT,123.8466803559206,100.0,12.342,0,0,0.01348949202833502,TN
410857057,FT,123.8466803559206,100.0,0.797,0,0,0.33597023746209675,TN
410857063,FT,123.8466803559206,100.0,7.43,0,0,0.009399563615277032,TN
410857065,FT,123.8466803559206,100.0,1.801,0,0,0.0448578975035957,TN
410857068,FT,123.8466803559206,150.0,8.478,0,0,0.0009086585865759989,TN
410857064,FT,123.8466803559206,100.0,17.357,0,0,0.01395998410262326,TN
410857072,FT,123.8466803559206,150.0,29.646,0,0,0.0009201273329212424,TN
410857070,FT,123.8466803559206,150.0,29.65,0,0,0.0009201273329212424,TN
410857081,FT,123.8466803559206,150.0,20.295,0,0,0.0008825691445636624,TN
410857080,FT,123.8466803559206,150.0,15.337,0,0,0.000921868989899762,TN
410857079,FT,123.8466803559206,150.0,11.173,0,0,0.0007206143708354721,TN
410885057,AUTRE,123.8466803559206,90.0,1.653,0,0,0.03131875494962003,TN
410885058,AUTRE,123.8466803559206,0.0,0.089,0,0,0.0007545129196903095,TN
410885059,AUTRE,123.8466803559206,0.0,0.307,0,0,0.0007158290134356097,TN
410885060,AUTRE,123.8466803559206,200.0,0.238,0,0,0.0015163490197696366,TN
410885061,AUTRE,123.8466803559206,90.0,3.198,0,0,0.05166883672373191,TN
410885062,AUTRE,123.8466803559206,125.0,9.603,0,0,0.0034564170630119835,TN
410885063,AUTRE,123.8466803559206,100.0,0.738,0,0,0.009267682826996276,TN
410885064,AUTRE,123.8466803559206,125.0,5.988,0,0,0.0028707621988619788,TN
410885065,AUTRE,123.8466803559206,125.0,4.317,0,0,0.007901311372877308,TN
410885066,AUTRE,123.8466803559206,200.0,18.373,0,0,0.004705531111262843,TN
410885067,AUTRE,123.8466803559206,100.0,30.431,0,0,0.022059948095213,TN
410885068,AUTRE,123.8466803559206,0.0,25.457,0,0,0.006714705956335345,TN
410885069,AUTRE,123.8466803559206,90.0,15.02,0,0,0.01719015273817778,TN
410885070,AUTRE,123.8466803559206,125.0,12.804,0,0,0.0027663651246609988,TN
410885071,AUTRE,123.8466803559206,90.0,7.333,0,0,0.0173060495224562,TN
410885072,AUTRE,123.8466803559206,90.0,2.709,0,0,0.040796242278484766,TN
410885073,AUTRE,123.8466803559206,100.0,16.425,0,0,0.01719015273817778,TN
410885074,PVC,123.8466803559206,90.0,1.277,0,0,0.09069575462978842,TN
410885075,AUTRE,123.8466803559206,100.0,8.248,0,0,0.018111703854407867,TN
410885076,AUTRE,123.8466803559206,125.0,8.049,0,0,0.0030976522871984944,TN
410885056,AUTRE,123.8466803559206,50.0,0.838,0,0,0.001967816110119142,TN
410857460,FT,16.435318275154003,700.0,2.926,0,0,0.032329295638864254,TN
410857461,FT,16.435318275154003,700.0,1.903,0,0,0.22192269250491775,TN
410857462,BTM,16.435318275154003,700.0,1.598,0,0,0.01115460717394999,TN
410857615,FT,10.099931553730322,100.0,6.766,0,0,0.10106338539179888,TN
410857616,FT,10.099931553730322,100.0,16.255,0,0,0.0199173032045871,TN
410857718,PVC,123.8466803559206,110.0,20.132,0,0,0.16397210848300608,TN
410857618,FT,10.099931553730322,100.0,13.94,0,0,0.01638418659551104,TN
410857624,FT,10.099931553730322,100.0,17.763,0,0,0.019613971442250758,TN
410857715,FT,123.8466803559206,110.0,33.946,0,0,0.018858633824878394,TN
410857621,FT,10.099931553730322,100.0,1.114,0,0,0.4186238485526214,TN
410857623,FT,10.099931553730322,100.0,5.11,0,0,0.08531591089301307,TN
410857716,FT,123.8466803559206,110.0,12.195,0,0,0.011689584908226882,TN
410857631,FT,10.099931553730322,100.0,29.302,0,0,0.01867766574171014,TN
410857632,FT,10.099931553730322,100.0,12.408,0,0,0.019212540955383627,TN
410857717,FT,123.8466803559206,110.0,42.394,0,0,0.01608999526557237,TN
410885471,AUTRE,123.8466803559206,0.0,2.601,0,0,0.0015916945602247065,TN
410885472,AUTRE,123.8466803559206,0.0,0.359,0,0,0.0008950060648523225,TN
410885473,AUTRE,123.8466803559206,0.0,0.456,0,0,0.0008950060648523225,TN
410885474,AUTRE,123.8466803559206,0.0,4.076,0,0,0.004169068736096104,TN
410885475,AUTRE,123.8466803559206,0.0,9.565,0,0,0.0030419086112768528,TN
410885476,AUTRE,123.8466803559206,0.0,21.176,0,0,0.006714705956335345,TN
410885477,AUTRE,123.8466803559206,150.0,76.419,0,0,0.006990017344706988,TN
410885478,AUTRE,123.8466803559206,0.0,0.747,0,0,0.001090671080187451,TN
410885479,AUTRE,123.8466803559206,0.0,0.554,0,0,0.001090671080187451,TN
410885480,AUTRE,123.8466803559206,0.0,7.281,0,0,0.0032564105099013177,TN
410885481,AUTRE,123.8466803559206,0.0,21.282,0,0,0.006714705956335345,TN
410885482,AUTRE,123.8466803559206,0.0,19.186,0,0,0.006612670472663004,TN
410885483,AUTRE,123.8466803559206,0.0,0.362,0,0,0.0008950060648523225,TN
410885484,AUTRE,123.8466803559206,0.0,0.398,0,0,0.0008950060648523225,TN
410885485,AUTRE,123.8466803559206,0.0,12.05,0,0,0.0036112734080865194,TN
410885486,AUTRE,123.8466803559206,0.0,15.641,0,0,0.003391808034189772,TN
410885487,AUTRE,123.8466803559206,0.0,0.953,0,0,0.0015352605163441698,TN
410885488,AUTRE,123.8466803559206,0.0,19.375,0,0,0.007529251011851089,TN
410885489,AUTRE,123.8466803559206,0.0,2.003,0,0,0.002798057091051313,TN
410885490,AUTRE,123.8466803559206,0.0,23.973,0,0,0.006714705956335345,TN
410885491,AUTRE,123.8466803559206,0.0,15.514,0,0,0.003391808034189772,TN
410885492,AUTRE,123.8466803559206,100.0,104.454,0,0,0.026052075683050773,TN
410856919,FT,10.26694045174538,100.0,2.435,0,0,0.4327920995836547,TN
410856910,FT,43.84941820670773,100.0,61.078,0,0,0.10746159451307917,TN
410856915,FT,2.757015742642026,150.0,2.741,0,0,0.357768446251597,TN
410856918,POLY,63.84941820670773,50.0,10.503,0,1,0.5631011805921321,FP
410856920,FT,10.26694045174538,100.0,0.87,0,0,0.3792614893163322,TN
410856921,FT,10.26694045174538,80.0,0.654,0,0,0.4471902374511392,TN
410922156,AUTRE,58.847364818617386,0.0,0.583,0,0,0.0016620445751667746,TN
410856924,PEHD,10.26694045174538,50.0,1.296,0,0,0.32493060387123984,TN
410858456,ACIE,58.847364818617386,600.0,9.636,0,0,0.0005515413130335476,TN
410858457,FT,2.737850787132101,600.0,5.895,0,0,0.009293233448026426,TN
410886016,AUTRE,123.8466803559206,100.0,23.984,0,0,0.031256074133813115,TN
410886017,AUTRE,123.8466803559206,200.0,174.616,0,0,0.0032815336921592957,TN
410886018,AUTRE,123.8466803559206,80.0,10.928,0,0,0.014973557634195094,TN
410886019,AUTRE,123.8466803559206,90.0,1.382,0,0,0.011891333699320888,TN
410886020,AUTRE,123.8466803559206,125.0,11.727,0,0,0.0032380234026493384,TN
410886021,AUTRE,123.8466803559206,100.0,3.847,0,0,0.027763032725123416,TN
410886022,AUTRE,123.8466803559206,125.0,3.993,0,0,0.004084117440178818,TN
410886023,AUTRE,123.8466803559206,100.0,0.92,0,0,0.014838133435194831,TN
410886024,AUTRE,123.8466803559206,125.0,10.031,0,0,0.0034564170630119835,TN
410886025,AUTRE,123.8466803559206,75.0,0.862,0,0,0.0031969885098108723,TN
410886026,AUTRE,123.8466803559206,100.0,14.568,0,0,0.01719015273817778,TN
410886027,AUTRE,123.8466803559206,100.0,1.062,0,0,0.012540820701140171,TN
410886028,AUTRE,123.8466803559206,125.0,45.806,0,0,0.004644874485186368,TN
410886029,AUTRE,123.8466803559206,80.0,29.017,0,0,0.03907641014801859,TN
410886030,AUTRE,123.8466803559206,125.0,23.234,0,0,0.005798544030569334,TN
410886031,AUTRE,123.8466803559206,200.0,30.453,0,0,0.008749874365958046,TN
410886032,AUTRE,123.8466803559206,100.0,6.582,0,0,0.015435987686418177,TN
410886033,AUTRE,123.8466803559206,125.0,68.047,0,0,0.0022222838507565223,TN
410886034,AUTRE,123.8466803559206,100.0,15.735,0,0,0.01719015273817778,TN
410886035,AUTRE,123.8466803559206,100.0,0.322,0,0,0.006303867167925058,TN
410886015,AUTRE,123.8466803559206,125.0,3.148,0,0,0.005258725771948986,TN
410859081,FT,17.848049281314168,100.0,51.271,0,0,0.05543746955343984,TN
410859082,FT,17.848049281314168,100.0,0.934,0,1,0.8979474016163242,FP
410855484,FT,5.177275838466803,150.0,1.707,0,0,0.0892534721959488,TN
410855485,FT,5.177275838466803,100.0,1.769,0,0,0.0966460588483455,TN
410855486,FT,5.177275838466803,150.0,2.825,0,0,0.18504831833559807,TN
410855586,FT,5.177275838466803,100.0,2.357,0,0,0.10369112177519282,TN
410855488,FT,5.177275838466803,100.0,3.853,0,0,0.1986886768144626,TN
410855490,FTG,33.84804928131417,150.0,13.878,0,0,0.025971303331567566,TN
410859104,FT,3.0636550308008212,100.0,1.214,0,0,0.33780143620611774,TN
410859110,FT,17.848049281314168,100.0,49.321,0,0,0.022951335389296054,TN
410859106,FTVI,3.0636550308008212,100.0,11.204,0,0,0.023591828199055007,TN
410859108,FTVI,3.0636550308008212,100.0,12.076,0,0,0.016285532958270697,TN
410859109,FT,17.848049281314168,100.0,0.18,0,1,0.8260421456134004,FP
410859111,FT,17.848049281314168,100.0,2.08,0,1,0.7639351395210776,FP
410853144,BTM,44.84873374401095,1000.0,0.361,0,0,0.022389923818603906,TN
410853145,BTM,44.84873374401095,1000.0,3.909,0,0,0.24439735294036075,TN
410886528,AUTRE,123.8466803559206,75.0,0.679,0,0,0.0031969885098108723,TN
410886529,AUTRE,123.8466803559206,75.0,2.854,0,0,0.013767353965528677,TN
410886530,AUTRE,123.8466803559206,75.0,6.064,0,0,0.009276013526195045,TN
410886531,AUTRE,123.8466803559206,75.0,4.101,0,0,0.0191012958711468,TN
410886532,AUTRE,123.8466803559206,100.0,13.902,0,0,0.014220587498720742,TN
410886533,AUTRE,123.8466803559206,100.0,7.444,0,0,0.01362664770443895,TN
410886534,AUTRE,123.8466803559206,75.0,8.013,0,0,0.005204046080283004,TN
410886535,AUTRE,123.8466803559206,100.0,7.224,0,0,0.01800724772525036,TN
410886536,AUTRE,123.8466803559206,100.0,8.493,0,0,0.02361898733314656,TN
410886537,AUTRE,123.8466803559206,100.0,2.362,0,0,0.040166605440318685,TN
410886538,AUTRE,123.8466803559206,75.0,0.959,0,0,0.004496309811976887,TN
410886539,AUTRE,123.8466803559206,100.0,11.652,0,0,0.018309916200198104,TN
410886540,AUTRE,123.8466803559206,0.0,0.135,0,0,0.0007158290134356097,TN
410886541,AUTRE,123.8466803559206,100.0,3.263,0,0,0.10735070787577794,TN
410886542,AUTRE,123.8466803559206,75.0,7.898,0,0,0.005204046080283004,TN
410886543,AUTRE,123.8466803559206,75.0,0.948,0,0,0.004496309811976887,TN
410886544,AUTRE,123.8466803559206,100.0,3.861,0,0,0.027763032725123416,TN
410886545,AUTRE,123.8466803559206,100.0,19.051,0,0,0.030151741227633474,TN
410886546,AUTRE,123.8466803559206,125.0,0.938,0,0,0.003009819723226148,TN
410886547,AUTRE,123.8466803559206,125.0,12.536,0,0,0.0032380234026493384,TN
410854970,FT,5.932922655715264,150.0,28.09,0,0,0.020576912569540383,TN
410854968,FT,5.932922655715264,150.0,12.083,0,0,0.026651716286430982,TN
410854969,FT,5.932922655715264,150.0,8.074,0,0,0.024841792595504824,TN
410854975,FT,5.932922655715264,150.0,17.553,0,0,0.020247565031144183,TN
410854980,PEHD,5.932922655715264,63.0,3.061,0,0,0.03525595951117642,TN
410854981,PEHD,5.932922655715264,63.0,9.498,0,0,0.012222432941579908,TN
410854987,FT,5.932922655715264,150.0,15.451,0,0,0.024304730487012503,TN
410886824,AUTRE,123.8466803559206,0.0,0.89,0,0,0.0015352605163441698,TN
410886825,AUTRE,123.8466803559206,100.0,452.059,0,0,0.0007431281709062586,TN
410886826,AUTRE,123.8466803559206,100.0,92.424,0,0,0.03209244108226758,TN
410886827,FTG,123.8466803559206,60.0,181.541,0,0,0.08465423067383437,TN
410886828,AUTRE,123.8466803559206,100.0,43.023,0,0,0.012887933942504436,TN
410886829,AUTRE,123.8466803559206,0.0,45.157,0,0,0.00375522202206363,TN
410886830,AUTRE,123.8466803559206,100.0,79.499,0,0,0.02266599884761312,TN
410886831,AUTRE,123.8466803559206,100.0,55.237,0,0,0.018661851555977844,TN
410886832,AUTRE,123.8466803559206,0.0,8.462,0,0,0.0033430107165569657,TN
410886833,FTG,123.8466803559206,100.0,269.59,0,0,0.0746175307933477,TN
410886834,PEHD,123.8466803559206,90.0,125.003,0,0,0.021989354507735464,TN
410886835,AUTRE,123.8466803559206,0.0,79.791,0,0,0.058882381676452294,TN
410886836,AUTRE,123.8466803559206,0.0,185.586,0,0,0.14565460715217693,TN
410886837,AUTRE,123.8466803559206,0.0,6.467,0,0,0.003616385289875715,TN
410886823,AUTRE,123.8466803559206,100.0,0.909,0,0,0.014838133435194831,TN
410853068,FT,43.84941820670773,80.0,41.314,0,0,0.12290355645240439,TN
410853071,FT,43.84941820670773,80.0,31.789,0,0,0.1286990430249411,TN
410853064,FT,43.84941820670773,80.0,8.287,0,0,0.1715604997613557,TN
410853072,FT,43.84941820670773,80.0,17.867,0,0,0.13070285738151113,TN
410853073,FT,43.84941820670773,80.0,91.96,0,0,0.09324701209854087,TN
410854216,FT,3.1731690622861053,250.0,12.014,0,0,0.005564609563992171,TN
410853085,FT,51.84941820670773,250.0,25.908,0,0,0.126712219593773,TN
410853083,FT,43.84941820670773,80.0,4.128,0,1,0.8416488388356839,FP
410853077,FT,43.84941820670773,80.0,6.448,0,0,0.37046342537924704,TN
410853082,FT,43.84941820670773,80.0,17.886,0,0,0.13070285738151113,TN
410853080,FT,43.84941820670773,80.0,65.869,0,0,0.10552080269975114,TN
410853086,FT,51.84941820670773,250.0,43.823,0,0,0.1523316656200596,TN
410854214,FT,3.1731690622861053,250.0,11.56,0,0,0.006094229270496921,TN
410854215,FT,3.1731690622861053,250.0,12.046,0,0,0.005564609563992171,TN
410854219,FT,3.1731690622861053,250.0,6.024,0,0,0.016683025251765692,TN
410854220,FT,3.1731690622861053,250.0,12.063,0,0,0.005564609563992171,TN
410887201,FTG,123.8466803559206,100.0,10.647,0,0,0.2977850548216269,TN
410887202,FTG,123.8466803559206,100.0,15.648,0,0,0.23565215653575564,TN
410887203,FTG,123.8466803559206,100.0,0.2,0,0,0.07185275085011639,TN
410887204,FTG,123.8466803559206,100.0,22.314,0,0,0.2631592390408968,TN
410887205,FTG,123.8466803559206,100.0,36.033,0,0,0.25012840218730914,TN
410887206,FTG,123.8466803559206,100.0,4.464,0,0,0.2688647126636804,TN
410887207,FTG,123.8466803559206,100.0,9.333,0,0,0.3250681249038625,TN
410887208,FTG,123.8466803559206,100.0,0.816,0,0,0.14537460318223036,TN
410887209,AUTRE,123.8466803559206,225.0,24.631,0,0,0.0036425208731543806,TN
410887210,FTG,123.8466803559206,60.0,8.035,0,0,0.14761371341176216,TN
410887211,FTG,123.8466803559206,60.0,5.517,0,0,0.13008710484279448,TN
410887212,FTG,123.8466803559206,100.0,2.437,0,0,0.2701516716824437,TN
410887213,FTG,123.8466803559206,60.0,22.897,0,0,0.11336055314578292,TN
410887214,FTG,123.8466803559206,60.0,11.662,0,0,0.1378502881377966,TN
410887215,FTG,123.8466803559206,100.0,3.05,0,0,0.3011230485619501,TN
410887216,FTG,123.8466803559206,100.0,28.26,0,0,0.24634933008799248,TN
410887217,FTG,123.8466803559206,100.0,1.585,0,1,0.6777758783951496,FP
410887218,FTG,123.8466803559206,100.0,3.644,0,0,0.2933249826885327,TN
410887219,FTG,123.8466803559206,100.0,7.98,0,0,0.24644306806973879,TN
410887220,FTG,123.8466803559206,100.0,8.364,0,0,0.3025264410901595,TN
410887221,FTG,123.8466803559206,100.0,3.0,0,0,0.25941925474669203,TN
410887222,FTG,123.8466803559206,100.0,16.296,0,0,0.23565215653575564,TN
410852118,FT,3.0444900752908968,100.0,2.962,0,0,0.2848605538143997,TN
410852154,FTVI,3.0965092402464065,80.0,0.312,0,1,0.5253249173180295,FP
410852139,FT,3.0965092402464065,150.0,24.023,0,0,0.01069519678874551,TN
410852151,FTVI,3.0965092402464065,150.0,12.126,0,0,0.010008951333454457,TN
410852143,FTVI,3.0965092402464065,150.0,2.445,0,0,0.3222788341375364,TN
410852144,FTVI,3.0965092402464065,150.0,11.603,0,0,0.012473398097359542,TN
410852150,FTVI,3.0965092402464065,150.0,6.706,0,0,0.016140275626298824,TN
410852152,FT,3.0965092402464065,150.0,45.597,0,0,0.004585523903519785,TN
410852159,FT,3.0965092402464065,60.0,0.564,0,0,0.1409700733846884,TN
410920744,FTG,58.847364818617386,200.0,7.018,0,1,0.5135698761966092,FP
410856797,FT,123.8466803559206,80.0,36.426,0,0,0.015497445666287852,TN
410887594,FTG,123.8466803559206,100.0,46.82,0,0,0.22105676588987894,TN
410887595,FTG,123.8466803559206,125.0,1.386,0,0,0.04160980766889459,TN
410887596,FTG,123.8466803559206,100.0,4.369,0,0,0.2688647126636804,TN
410887597,FTG,123.8466803559206,125.0,18.842,0,0,0.018156352644221496,TN
410887598,FTG,123.8466803559206,125.0,0.535,0,0,0.015873489337850048,TN
410887599,FTG,123.8466803559206,125.0,6.831,0,0,0.016193935832566446,TN
410887600,PVC,123.8466803559206,63.0,6.091,0,0,0.01852953438138886,TN
410887601,FTG,123.8466803559206,125.0,5.222,0,0,0.02741875088213447,TN
410887602,FTG,123.8466803559206,300.0,0.432,0,0,0.006910931241848496,TN
410887603,FTG,123.8466803559206,100.0,0.367,0,0,0.11808928166068101,TN
410887604,FTG,123.8466803559206,200.0,113.052,0,0,0.016228910610739757,TN
410887605,FTG,123.8466803559206,100.0,37.017,0,0,0.25012840218730914,TN
410887606,FTG,123.8466803559206,125.0,16.108,0,0,0.018695691948498714,TN
410887607,FTG,123.8466803559206,125.0,33.915,0,0,0.018122641067666173,TN
410887608,FTG,123.8466803559206,125.0,65.603,0,0,0.01020661594099021,TN
410887609,FTG,123.8466803559206,125.0,103.259,0,0,0.012675808217476905,TN
410887610,FTG,123.8466803559206,100.0,0.235,0,0,0.07185275085011639,TN
410887611,FTG,123.8466803559206,200.0,8.341,0,0,0.011829257598287332,TN
410887612,FTG,123.8466803559206,100.0,8.486,0,0,0.3025264410901595,TN
410887613,FTG,123.8466803559206,100.0,0.211,0,0,0.07185275085011639,TN
410887614,FTG,123.8466803559206,200.0,27.57,0,0,0.011511883931919348,TN
410887615,FTG,123.8466803559206,100.0,0.52,0,0,0.12327316553337474,TN
410854875,FTVI,3.1238877481177276,400.0,20.56,0,0,0.0010864854454560589,TN
410857234,FT,3.2224503764544834,150.0,8.609,0,0,0.016087348629865997,TN
410854877,FTVI,3.0882956878850103,100.0,7.259,0,0,0.006622775611576177,TN
410854878,FTVI,3.0882956878850103,100.0,1.384,0,0,0.4436164373558898,TN
410854879,FTVI,3.1238877481177276,400.0,22.807,0,0,0.0010896271642024753,TN
410898667,FTVI,8.657084188911705,200.0,6.155,0,0,0.0002897950165673784,TN
410854882,FTVI,3.1238877481177276,400.0,12.097,0,0,0.002205079926469834,TN
410857235,FT,3.2224503764544834,150.0,7.772,0,0,0.018235095979631046,TN
410857236,FT,3.2224503764544834,150.0,17.116,0,0,0.010171421620116578,TN
410857237,FT,3.2224503764544834,150.0,10.373,0,0,0.017355858930054154,TN
410857238,POLY,53.84804928131417,32.0,99.305,0,0,0.27367389053667496,TN
410898668,FT,8.657084188911705,200.0,6.555,0,0,0.015073665601928826,TN
410884530,AUTRE,123.8466803559206,75.0,34.53,0,0,0.010990151599500309,TN
410884531,AUTRE,123.8466803559206,100.0,8.896,0,0,0.019919175776725667,TN
410884532,AUTRE,123.8466803559206,0.0,7.615,0,0,0.003475085656931883,TN
410884533,AUTRE,123.8466803559206,200.0,17.297,0,0,0.0047485316357245965,TN
410884534,AUTRE,123.8466803559206,125.0,7.104,0,0,0.004152351094836103,TN
410884535,AUTRE,123.8466803559206,150.0,0.69,0,0,0.002985183973208342,TN
410884536,AUTRE,123.8466803559206,200.0,1.669,0,0,0.015502849048933039,TN
410884537,AUTRE,123.8466803559206,0.0,0.593,0,0,0.001090671080187451,TN
410884538,AUTRE,123.8466803559206,100.0,3.966,0,0,0.028780248697636557,TN
410884539,AUTRE,123.8466803559206,100.0,0.02,0,0,0.004578825322205559,TN
410884540,AUTRE,123.8466803559206,90.0,0.264,0,0,0.003697706867886771,TN
410884541,AUTRE,123.8466803559206,0.0,1.416,0,0,0.000600506949798623,TN
410884542,AUTRE,123.8466803559206,40.0,9.401,0,0,0.003112821766928019,TN
410884543,AUTRE,123.8466803559206,90.0,2.12,0,0,0.044605793617570805,TN
410884544,AUTRE,123.8466803559206,100.0,0.69,0,0,0.009267682826996276,TN
410884545,AUTRE,123.8466803559206,0.0,17.608,0,0,0.004609636875962767,TN
410884546,AUTRE,123.8466803559206,125.0,8.566,0,0,0.004058435313685064,TN
410884547,AUTRE,123.8466803559206,0.0,0.327,0,0,0.0008950060648523225,TN
410884548,AUTRE,123.8466803559206,200.0,334.286,0,0,0.0006217530920283038,TN
410884549,AUTRE,123.8466803559206,75.0,0.676,0,0,0.0031969885098108723,TN
410884529,AUTRE,123.8466803559206,75.0,1.694,0,0,0.010013661478748378,TN
410857082,FT,123.8466803559206,150.0,2.403,0,0,0.0026895992755166967,TN
410857083,FT,123.8466803559206,150.0,1.516,0,0,0.03180621310826134,TN
